"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"682",682,-85.002533,29.712266,"APM2010030803","SmallSeine",3,2010,1,1,0,0,0,0,0,-0.6,0.184746846556664,60.6358070373535,0.0375348329544067,15.7287454605103,30.1548290252686,195.376983642578,0,6,0,2381,112694.842586368,3293614.82378563,1,1.4
"683",683,-84.967233,29.729433,"APM2010030906","SmallSeine",3,2010,0,1,0,1,0,0,0,-0.5,0.85824728012085,56.7299194335938,0.0376757234334946,15.6571846008301,30.2805366516113,195.25227355957,75,10,75,2383,116178.938945328,3295401.28275082,1,1.4
"684",684,-84.992983,29.60665,"APM2010040105","SmallSeine",4,2010,1,0,0,0,0,0,0,-0.4,0.122671470046043,66.7019653320312,0.0384098961949348,15.7933912277222,31.0351982116699,195.407897949219,0,11,0,2384,113214.97603111,3281865.6766198,1,1.4
"685",685,-84.89735,29.653233,"APM2010040107","SmallSeine",4,2010,1,0,0,0,0,0,0,-0.6,0.0806830525398254,56.2103881835938,0.0366020351648331,15.6340017318726,32.2531929016113,195.036544799805,0,9,0,2385,122660.089162194,3286717.42165545,1,1.4
"686",686,-84.649616,29.783283,"APM2010040304","SmallSeine",4,2010,1,0,0,0,0,0,0,-0.2,0.122580543160439,28.8262405395508,0.0310431271791458,15.0187892913818,31.3520011901855,193.876037597656,0,4,0,2389,147118.959714442,3300359.11796411,1,1.4
"687",687,-84.777183,29.7796,"APM2010040407","SmallSeine",4,2010,1,0,0,1,0,0,1,-0.7,0.184748739004135,38.4639282226562,0.0330156423151493,15.3464508056641,30.8449821472168,194.311553955078,90,10,90,2395,134762.162083811,3300348.50777077,1,1.4
"688",688,-84.621933,29.793133,"APM2010050403","SmallSeine",5,2010,1,0,0,1,0,0,1,-0.9,0.185742750763893,26.3120784759521,0.0303603149950504,14.9688749313354,31.1705093383789,193.812896728516,88,10,88,2411,149831.808922873,3301367.11402324,1,1.4
"689",689,-84.714483,29.747166,"APM2010051101","SmallSeine",5,2010,1,0,0,0,0,0,0,-0.8,0.122599452733994,36.1236343383789,0.0330328866839409,15.2027149200439,32.6175193786621,194.202331542969,0,2,0,2418,140713.411782144,3296553.53954943,1,1.4
"690",690,-84.773066,29.698583,"APM2010051103","SmallSeine",5,2010,0,1,0,0,0,0,0,-0.2,0.092373214662075,43.9137725830078,0.0346965119242668,15.3529968261719,31.7513866424561,194.450576782227,0,9,0,2420,134866.553517453,3291348.50999363,1,1.4
"691",691,-85.025483,29.597783,"APM2010051106","SmallSeine",5,2010,1,0,0,1,0,0,1,-0.9,0.0923718065023422,69.8230667114258,0.0391311012208462,15.8590478897095,31.449592590332,195.567947387695,95,15,95,2423,110029.968904186,3280991.05462354,1,1.4
"692",692,-85.0374,29.598983,"APM2010051107","SmallSeine",5,2010,1,0,0,1,0,0,1,-0.5,0,70.6694717407227,0.0392120741307735,15.8778762817383,31.3913745880127,195.609985351562,60,17,60,2424,108879.16319537,3281164.40817011,1,1.4
"693",693,-84.7711,29.709816,"APM2010060405","SmallSeine",6,2010,1,0,0,0,0,0,0,-0.6,0,42.9627952575684,0.0341940000653267,15.3473148345947,31.4763278961182,194.413513183594,0,14,0,2431,135097.649431144,3292588.324153,1,1.4
"694",694,-84.583483,29.8728,"APM2010061005","SmallSeine",6,2010,1,0,0,0,0,0,0,-0.2,1.26654636859894,17.3344020843506,0.0291228722780943,14.8671998977661,31.2534236907959,193.473220825195,0,2,0,2437,153826.929490033,3310087.0493684,1,1.4
"695",695,-84.675933,29.829833,"APM2010061008","SmallSeine",6,2010,1,0,0,0,0,0,0,-0.7,0.184750139713287,27.3299427032471,0.0307609122246504,15.0338191986084,31.0320873260498,193.801864624023,0,9,0,2440,144737.490225688,3305603.46126997,1,1.4
"696",696,-84.9279,29.752533,"APM2010061106","SmallSeine",6,2010,0,1,0,1,0,0,0,-0.5,0.776554584503174,52.1406364440918,0.0363515019416809,15.5884313583374,30.401798248291,195.030517578125,30,7,30,2441,120074.675454779,3297833.59428926,1,1.4
"697",697,-84.967333,29.728266,"APM2010070203","SmallSeine",7,2010,1,1,0,1,0,0,0,-0.7,0.929830014705658,56.77880859375,0.0376902595162392,15.6561317443848,30.2796058654785,195.251037597656,30,15,30,2442,116164.803523542,3295272.14936999,1,1.4
"698",698,-84.9403,29.753833,"APM2010070204","SmallSeine",7,2010,1,1,0,1,0,0,0,-0.7,0.184747993946075,53.1277313232422,0.0367269031703472,15.6226596832275,30.3769779205322,195.124954223633,20,13,20,2443,118879.253426859,3298018.77987365,1,1.4
"699",699,-84.58685,29.871066,"APM2010070601","SmallSeine",7,2010,0,1,0,1,0,0,1,-0.2,1.20304155349731,17.6990489959717,0.029228501021862,14.8803815841675,31.280086517334,193.496643066406,100,13,100,2448,153495.449023724,3309904.87799788,1,1.4
"700",700,-84.669966,29.831833,"APM2010070901","SmallSeine",7,2010,1,0,0,1,0,0,1,-1,0.441484332084656,26.64772605896,0.030695054680109,15.0292797088623,31.0494556427002,193.794906616211,100,15,100,2456,145321.653801857,3305806.87571818,1,1.4
"701",701,-84.891383,29.72205,"APM2010071304","SmallSeine",7,2010,1,0,0,0,0,0,0,-0.8,0.0923735499382019,51.1341209411621,0.0354691743850708,15.4739990234375,30.4250659942627,194.702590942383,0,9,0,2467,123495.462723251,3294332.09181725,1,1.4
"702",702,-84.76355,29.714266,"APM2010080102","SmallSeine",8,2010,1,0,0,0,0,0,0,-0.8,0.0806344822049141,42.0537948608398,0.0341337099671364,15.3381023406982,31.7522068023682,194.4091796875,0,6,0,2470,135844.841717128,3293058.08438579,1,1.4
"703",703,-84.796666,29.689266,"APM2010080205","SmallSeine",8,2010,1,0,0,1,0,0,1,-0.8,0.277119219303131,46.2479858398438,0.0349429622292519,15.361346244812,31.4086303710938,194.447769165039,60,11,60,2478,132547.011382082,3290389.90807849,1,1.4
"704",704,-84.667733,29.784733,"APM2010080807","SmallSeine",8,2010,1,0,0,0,0,0,0,-0.7,0,29.9850425720215,0.031113401055336,15.0363349914551,31.2990856170654,193.875030517578,0,1,0,2488,145371.132610878,3300575.62995764,1,1.4
"705",705,-84.846283,29.74855,"APM2010081001","SmallSeine",8,2010,1,0,0,0,0,0,0,-1.1,0.245195895433426,45.8716888427734,0.0343545489013195,15.4247198104858,30.5537357330322,194.547058105469,0,13,0,2489,127960.444781545,3297125.35235357,1,1.4
"706",706,-84.624,29.790316,"APM2010090303","SmallSeine",9,2010,1,0,0,0,0,0,0,-0.7,0.0805738121271133,26.6287460327148,0.030460312962532,14.974024772644,31.1584815979004,193.82633972168,0,4,0,2497,149622.003247252,3301060.95039085,1,1.4
"707",707,-84.738716,29.801683,"APM2010090308","SmallSeine",9,2010,1,0,0,1,0,0,1,-0.7,0,33.997486114502,0.0318392440676689,15.1857786178589,30.8814888000488,194.034103393555,55,17,55,2498,138563.995355747,3302676.62964451,1,1.4
"708",708,-84.971116,29.721066,"APM2010090502","SmallSeine",9,2010,1,0,0,0,0,0,0,-0.6,0.985021770000458,57.5640029907227,0.0377768911421299,15.6571636199951,30.2580089569092,195.25700378418,0,6,0,2500,115771.007974493,3294485.98732086,1,1.4
"709",709,-85.035133,29.6,"APM2010090604","SmallSeine",9,2010,1,0,0,1,0,0,1,-0.7,0.184743672609329,70.4288558959961,0.0391648896038532,15.8719730377197,31.3088798522949,195.596099853516,20,3,20,2504,109102.896207138,3281269.57643334,1,1.4
"710",710,-84.942866,29.74385,"APM2010090802","SmallSeine",9,2010,1,1,0,0,0,0,0,-0.8,0.443376034498215,53.9114837646484,0.0369739755988121,15.6171951293945,30.3581981658936,195.126556396484,0,3,0,2509,118592.982650941,3296919.77958104,1,1.4
"711",711,-84.57975,29.8761,"APM2010100101","SmallSeine",10,2010,1,1,0,1,1,0,1,-1,1.12508618831635,16.7875823974609,0.0289841741323471,14.8501262664795,31.2090663909912,193.442626953125,100,10,100,2520,154199.1902491,3310441.82115686,1,1.4
"712",712,-84.61095,29.869816,"APM2010100110","SmallSeine",10,2010,1,1,0,0,0,0,0,-0.5,0.080510325729847,19.6363925933838,0.0298398714512587,14.967794418335,31.2641105651855,193.628967285156,0,9,0,2521,151161.373005476,3309839.21061524,1,1.4
"713",713,-84.711983,29.74995,"APM2010100907","SmallSeine",10,2010,1,0,0,0,0,0,0,-0.9,0.161211669445038,35.6915512084961,0.0328743830323219,15.1877613067627,32.5527191162109,194.170608520508,0,2,0,2530,140965.340655544,3296854.55610277,1,1.4
"714",714,-84.793666,29.70165,"APM2010101002","SmallSeine",10,2010,0,1,0,0,0,0,0,-0.5,0.738985776901245,45.1264190673828,0.0343806929886341,15.3623723983765,30.8468799591064,194.409149169922,0,4,0,2532,132882.704231587,3291754.08795632,1,1.4
"715",715,-84.9849,29.6082,"APM2010101105","SmallSeine",10,2010,1,0,0,1,0,0,1,-0.3,0.0923719555139542,65.9516143798828,0.0381951406598091,15.7790050506592,30.9649658203125,195.371139526367,70,16,70,2534,114004.514863622,3282010.63606041,1,1.4
"716",716,-84.976366,29.726416,"APM2010110309","SmallSeine",11,2010,1,1,0,0,0,0,0,-0.5,0.483750939369202,57.6797294616699,0.0376474112272263,15.6753044128418,30.2470626831055,195.284210205078,0,6,0,2541,115283.078918926,3295097.02578859,1,0.68
"717",717,-84.718083,29.811983,"APM2010110504","SmallSeine",11,2010,1,0,0,1,0,0,1,-0.7,0.122565492987633,31.7191963195801,0.0313084945082664,15.0989894866943,30.9364833831787,193.892349243164,20,6,20,2545,140597.003033205,3303754.49535643,1,1.4
"718",718,-84.844083,29.74965,"APM2010110507","SmallSeine",11,2010,1,0,0,0,0,0,0,-0.6,0.288606315851212,45.6227149963379,0.03431586176157,15.4231901168823,30.5596828460693,194.540908813477,0,5,0,2547,128177.475988218,3297240.27438523,1,1.4
"719",719,-84.797233,29.701483,"APM2010110704","SmallSeine",11,2010,0,1,0,0,0,0,0,-0.9,0.651622235774994,45.4276885986328,0.0344471484422684,15.3658990859985,30.879789352417,194.419387817383,0,4,0,2560,132536.653583681,3291746.91801927,1,1.4
"720",720,-84.606016,29.87265,"APM2010120205","SmallSeine",12,2010,1,0,0,1,0,0,1,-1,0,19.0275726318359,0.0296924617141485,14.9499635696411,31.2502498626709,193.594787597656,20,3,20,2566,151648.211864644,3310138.56955785,1,1.4
"721",721,-85.0359,29.5995,"APM2010120404","SmallSeine",12,2010,1,0,0,1,0,0,1,-0.2,0.092371828854084,70.5491638183594,0.0391889736056328,15.8749103546143,31.3501129150391,195.60302734375,40,11,40,2570,109026.597709527,3281216.6963481,1,1.4
"722",722,-84.675566,29.82765,"APM2010120702","SmallSeine",12,2010,1,0,0,1,0,0,1,-0.7,0.378176331520081,27.3767833709717,0.030754741281271,15.0327882766724,31.0323486328125,193.802215576172,100,1,100,2575,144765.246626305,3305360.18597823,1,1.4
"723",723,-84.968133,29.735766,"APM2010121001","SmallSeine",12,2010,1,1,0,0,0,0,0,-0.6,0.403139799833298,56.4117660522461,0.0375535488128662,15.6674919128418,30.2851657867432,195.265441894531,0,4,0,2577,116115.966191977,3296106.86063767,1,1.4
"724",724,-84.573483,29.887783,"APM2011010104","SmallSeine",1,2011,1,1,0,1,1,0,0,-0.5,0.184751763939857,15.5236291885376,0.0288329739123583,14.8282775878906,31.2034206390381,193.410507202148,100,6,100,2578,154845.293871549,3311718.78446275,1,1.4
"725",725,-84.58715,29.821683,"APM2011010105","SmallSeine",1,2011,1,0,0,0,0,0,0,-0.5,0.30417987704277,21.6661319732666,0.0298552569001913,14.9075489044189,32.0804977416992,193.656539916992,0,1,0,2579,153295.557456389,3304428.42354906,1,1.4
"726",726,-84.976733,29.73255,"APM2011010203","SmallSeine",1,2011,0,1,0,0,0,0,0,-1.7,0.122606322169304,57.3632736206055,0.0375388860702515,15.6846237182617,30.2508144378662,195.296188354492,0,7,0,2582,115271.002904913,3295778.75765406,1,0.68
"727",727,-85.039916,29.601433,"APM2011010302","SmallSeine",1,2011,1,0,0,1,0,0,1,-0.6,0.18474368751049,70.6952209472656,0.0391928143799305,15.8774614334106,31.2605648040771,195.608474731445,60,5,60,2583,108644.701511473,3281444.72697182,1,1.4
"728",728,-84.9926,29.610783,"APM2011010305","SmallSeine",1,2011,1,0,0,1,0,0,1,-0.8,0.560078740119934,66.4185943603516,0.0382039248943329,15.7893362045288,30.826831817627,195.393096923828,75,4,75,2585,113267.918897125,3282322.91203305,1,1.4
"729",729,-84.985716,29.71815,"APM2011010604","SmallSeine",1,2011,1,0,0,0,0,0,0,-0.2,0.122614040970802,58.9224739074707,0.03767054900527,15.6896991729736,30.2102890014648,195.311721801758,0,2,0,2601,114346.032608772,3294211.2337441,1,1.4
"730",730,-84.611716,29.86615,"APM2011020302","SmallSeine",2,2011,1,1,0,1,0,0,1,-0.5,0.0923755764961243,19.860387802124,0.029860706999898,14.9672327041626,31.2786769866943,193.636138916016,10,5,10,2605,151074.541262959,3309434.91415724,1,1.4
"731",731,-84.60495,29.873,"APM2011020303","SmallSeine",2,2011,1,1,0,1,1,0,1,-0.6,0.122534066438675,18.8988189697266,0.0296502690762281,14.9438323974609,31.2504844665527,193.585784912109,75,9,75,2606,151752.477759728,3310174.15650282,1,1.4
"732",732,-84.571766,29.881166,"APM2011020404","SmallSeine",2,2011,1,1,0,1,1,1,0,-1,0.891556620597839,15.8763465881348,0.0287897735834122,14.8220348358154,31.2018089294434,193.401336669922,100,6,100,2609,154988.417820145,3310979.69457182,1,1.4
"733",733,-84.824,29.756933,"APM2011020504","SmallSeine",2,2011,1,0,0,1,0,0,1,-0.5,0.184748098254204,43.5752487182617,0.0339900813996792,15.4116325378418,30.6096038818359,194.489074707031,35,4,35,2612,130148.299885336,3297983.52963483,1,1.4
"734",734,-84.779266,29.700866,"APM2011020704","SmallSeine",2,2011,1,0,0,1,0,0,1,-0.8,0.185868203639984,44.1852226257324,0.03450857847929,15.3546581268311,31.3869895935059,194.428527832031,7,5,7,2616,134274.399489227,3291621.39026517,1,1.4
"735",735,-84.95683,29.61965,"APM2011020902","SmallSeine",2,2011,1,0,0,1,0,0,1,-1,0.0923721119761467,63.1161499023438,0.0369863659143448,15.7352886199951,30.527494430542,195.242874145508,60,8,60,2618,116769.155409555,3283187.54475154,1,1.4
"736",736,-84.96962,29.72938,"APM2011021005","SmallSeine",2,2011,0,1,0,0,0,0,0,-0.2,0.722567439079285,56.9357604980469,0.037654098123312,15.6631336212158,30.2723007202148,195.262176513672,0,6,0,2623,115947.610635024,3295403.3543936,1,1.4
"737",737,-84.96603,29.7385,"APM2011021006","SmallSeine",2,2011,0,1,0,0,0,0,0,-0.3,0.092373788356781,56.1301498413086,0.0375212766230106,15.6669063568115,30.2936515808105,195.262847900391,0,8,0,2624,116330.011128025,3296403.16526588,1,1.4
"738",738,-84.57617,29.87708,"APM2011030403","SmallSeine",3,2011,1,1,0,1,0,0,1,-0.2,1.20302224159241,16.4843921661377,0.0288977734744549,14.8376407623291,31.2058410644531,193.424270629883,40,4,40,2625,154548.62709644,3310539.73968898,1,1.4
"739",739,-84.7669,29.71237,"APM2011030506","SmallSeine",3,2011,1,0,0,0,0,0,0,-0.7,0.184746816754341,42.4153137207031,0.0341528728604317,15.342303276062,31.6285610198975,194.410720825195,0,4,0,2633,135513.598381913,3292858.35036635,1,1.4
"740",740,-85.00625,29.71228,"APM2011030608","SmallSeine",3,2011,0,1,0,0,0,0,0,-0.7,0.184746846556664,60.9795188903809,0.0374817289412022,15.7398948669434,30.1421928405762,195.394943237305,0,9,0,2635,112334.920929271,3293628.86729023,1,1.4
"741",741,-84.8514,29.67218,"APM2011030707","SmallSeine",3,2011,1,0,0,0,0,0,0,-0.5,0.0923728421330452,51.50390625,0.035858653485775,15.493673324585,32.1514663696289,194.731018066406,0,6,0,2637,127182.440898587,3288670.0488205,1,1.4
"742",742,-84.85973,29.67075,"APM2011040507","SmallSeine",4,2011,1,0,0,0,0,0,0,-0.5,0.18591071665287,52.1767692565918,0.0359079167246819,15.5167064666748,32.1827583312988,194.772552490234,0,9,0,2648,126370.168953161,3288538.33965344,1,1.4
"743",743,-84.76215,29.78477,"APM2011040802","SmallSeine",4,2011,1,0,0,1,0,0,1,-0.5,0.367737770080566,36.9703178405762,0.0325939133763313,15.2879962921143,30.9140110015869,194.213287353516,10,2,10,2652,136235.589526669,3300874.39203861,1,1.4
"744",744,-84.90152,29.65197,"APM2011040908","SmallSeine",4,2011,1,0,0,1,0,0,1,-0.8,0.0806843787431717,56.6397819519043,0.0366571843624115,15.642409324646,32.1679000854492,195.05744934082,80,12,80,2659,122251.303317502,3286590.93817523,1,1.4
"745",745,-84.72422,29.74512,"APM2011050102","SmallSeine",5,2011,1,0,0,1,0,0,1,-0.6,0.608652949333191,36.9467544555664,0.0331759005784988,15.229829788208,32.415096282959,194.23762512207,80,5,80,2660,139763.585396121,3296356.9901742,1,1.4
"746",746,-84.867,29.66968,"APM2011050408","SmallSeine",5,2011,0,0,1,0,0,0,0,-0.8,0.320664346218109,52.851146697998,0.035975743085146,15.5406827926636,32.2537956237793,194.817230224609,0,20,0,2668,125661.898242446,3288443.18649037,1,1.4
"747",747,-84.5833,29.885,"APM2011050608","SmallSeine",5,2011,1,0,0,1,0,0,1,-1,0.0923758447170258,16.3916263580322,0.0290705729275942,14.8626117706299,31.2122917175293,193.460968017578,4,5,4,2673,153886.834152489,3311439.67273962,1,1.4
"748",748,-84.60577,29.85803,"APM2011050609","SmallSeine",5,2011,1,0,0,1,0,0,1,-0.6,1.16196990013123,20.0081825256348,0.0297886449843645,14.946982383728,31.359037399292,193.626525878906,2,7,2,2674,151621.105960354,3308516.21307842,1,1.4
"749",749,-84.60742,29.80618,"APM2011060204","SmallSeine",6,2011,1,0,0,0,0,0,0,-0.6,0.0805611237883568,24.2472877502441,0.0302049312740564,14.9500875473022,31.6783561706543,193.755325317383,0,5,0,2687,151281.212571094,3302770.17225412,1,1.4
"750",750,-85.00828,29.71063,"APM2011060307","SmallSeine",6,2011,1,0,0,0,0,0,0,-0.4,0.369493633508682,61.2140083312988,0.037473626434803,15.7434034347534,30.1362972259521,195.401000976562,0,7,0,2690,112131.966175293,3293452.63908313,1,1.4
"751",751,-85.00708,29.71043,"APM2011060308","SmallSeine",6,2011,1,0,0,0,0,0,0,-0.6,0.369493633508682,61.1452560424805,0.0374845750629902,15.7411499023438,30.1388034820557,195.397384643555,0,6,0,2691,112247.412822442,3293426.41508587,1,1.4
"752",752,-84.70937,29.7516,"APM2011060705","SmallSeine",6,2011,1,0,0,1,0,0,1,-1,0.0806045010685921,35.3892364501953,0.0327800512313843,15.1768474578857,32.5459175109863,194.150466918945,95,14,95,2695,141224.146854186,3297029.43895719,1,1.4
"753",753,-84.84267,29.75227,"APM2011061205","SmallSeine",6,2011,1,0,0,1,0,0,1,-0.6,0.122596442699432,45.3910903930664,0.0342859551310539,15.4235830307007,30.5660343170166,194.541366577148,85,13,85,2701,128323.941905986,3297526.35470981,1,1.4
"754",754,-84.82282,29.75782,"APM2011061305","SmallSeine",6,2011,0,1,0,0,0,0,0,-0.9,0.122593440115452,43.4551124572754,0.0339715182781219,15.41139793396,30.6127777099609,194.487152099609,0,6,0,2704,130265.777564916,3298078.13610632,1,1.4
"755",755,-84.79953,29.76772,"APM2011070109","SmallSeine",7,2011,1,0,0,0,0,0,0,-0.6,0.0923741981387138,40.9829368591309,0.0335543379187584,15.3993797302246,30.6754112243652,194.418395996094,0,6,0,2711,132556.22875191,3299101.79378012,1,1.4
"756",756,-84.58152,29.82582,"APM2011070206","SmallSeine",7,2011,1,0,0,1,0,0,1,-1,0.0805450901389122,20.9544639587402,0.0297276563942432,14.8919105529785,32.1476440429688,193.623886108398,65,5,65,2715,153854.351667335,3304870.31787844,1,1.4
"757",757,-84.56968,29.89015,"APM2011070304","SmallSeine",7,2011,1,1,0,1,1,0,1,-0.5,0.0804935917258263,15.0358572006226,0.0287249740213156,14.8126707077026,31.1993885040283,193.387573242188,100,6,100,2717,155221.019701164,3311969.88858435,1,1.4
"758",758,-84.95673,29.73663,"APM2011070406","SmallSeine",7,2011,1,1,0,0,0,0,0,-0.7,0.814203321933746,55.4679527282715,0.0375652201473713,15.6438884735107,30.3212776184082,195.22102355957,0,5,0,2719,117223.298642519,3296164.77950939,1,1.4
"759",759,-84.79928,29.70265,"APM2011070502","SmallSeine",7,2011,1,0,0,0,0,0,0,-0.2,0.891749978065491,45.4840965270996,0.0343989543616772,15.369065284729,30.8007526397705,194.420837402344,0,8,0,2721,132342.673510868,3291882.89211344,1,1.4
"760",760,-85.06367,29.6085,"APM2011080403","SmallSeine",8,2011,1,1,0,1,0,0,1,-0.7,0.0923719555139542,72.061164855957,0.0395384393632412,15.8956384658813,30.8188953399658,195.673873901367,100,9,100,2733,106369.136003125,3282309.36290433,1,1.4
"761",761,-84.60958,29.80463,"APM2011080505","SmallSeine",8,2011,1,0,0,1,0,0,1,-0.5,0.185726627707481,24.5436019897461,0.0302345752716064,14.9541130065918,31.6045188903809,193.764953613281,80,8,80,2739,151066.880250729,3302604.80087105,1,1.4
"762",762,-84.60837,29.8042,"APM2011080506","SmallSeine",8,2011,1,0,0,0,0,0,0,-0.3,0.0805624648928642,24.4416770935059,0.0302230026572943,14.9513807296753,31.6608810424805,193.761138916016,0,3,0,2740,151182.433109628,3302553.43720395,1,1.4
"763",763,-84.62885,29.78987,"APM2011080507","SmallSeine",8,2011,1,0,0,0,0,0,0,-0.6,0.277123481035233,26.9389591217041,0.030494412407279,14.9794864654541,31.1071014404297,193.828765869141,0,2,0,2741,149151.21413914,3301026.25624889,1,1.4
"764",764,-84.97485,29.7332,"APM2011080609","SmallSeine",8,2011,0,1,0,0,0,0,0,-1.6,0.0923737213015556,57.1080780029297,0.0375454910099506,15.679762840271,30.2600154876709,195.287582397461,0,2,0,2742,115455.80836504,3295844.58403009,1,0.68
"765",765,-84.77823,29.69613,"APM2011080709","SmallSeine",8,2011,0,1,0,0,0,0,0,-0.6,0.122625634074211,44.4541244506836,0.03476832062006,15.354811668396,31.644947052002,194.448699951172,0,7,0,2748,134357.540845166,3291092.75873284,1,1.4
"766",766,-84.97635,29.71507,"APM2011081005","SmallSeine",8,2011,1,0,0,0,0,0,0,-0.4,0.858298361301422,58.320930480957,0.0378131084144115,15.6633071899414,30.2364349365234,195.269989013672,0,7,0,2750,115241.248941558,3293838.24657771,1,1.4
"767",767,-84.96702,29.73222,"APM2011081006","SmallSeine",8,2011,1,1,0,0,0,0,0,-0.6,0.674534678459167,56.5838928222656,0.0376321226358414,15.6603412628174,30.283332824707,195.25602722168,0,12,0,2751,116210.196775374,3295709.76183098,1,1.4
"768",768,-84.80772,29.68527,"APM2011090401","SmallSeine",9,2011,1,0,0,0,0,0,0,-0.5,0.184746041893959,47.3891487121582,0.0351893343031406,15.3821296691895,31.583890914917,194.499114990234,0,3,0,2759,131461.753273322,3289981.88080413,1,1.4
"769",769,-84.81285,29.68227,"APM2011090402","SmallSeine",9,2011,1,0,0,1,0,0,1,-0.6,0.122632920742035,47.9960098266602,0.0353500731289387,15.3931131362915,31.7300205230713,194.528701782227,85,19,85,2760,130953.876352479,3289665.48391059,1,1.4
"770",770,-85.05272,29.6036,"APM2011090805","SmallSeine",9,2011,1,1,0,1,0,0,1,-0.2,0,71.5586318969727,0.0394257567822933,15.8920488357544,31.1032733917236,195.65657043457,45,17,45,2772,107411.700713802,3281728.5225124,1,1.4
"771",771,-85.01373,29.60403,"APM2011090902","SmallSeine",9,2011,1,0,0,1,0,0,1,-0.8,0.161444485187531,68.4739990234375,0.0388032160699368,15.8294496536255,31.1291923522949,195.495651245117,50,13,50,2773,111193.527779053,3281644.55586695,1,1.4
"772",772,-84.67213,29.83387,"APM2011091101","SmallSeine",9,2011,0,1,0,1,0,0,1,-0.8,0.184750258922577,26.7297248840332,0.0307169668376446,15.0316076278687,31.0455226898193,193.795852661133,100,14,100,2776,145119.585612051,3306039.50159349,1,1.4
"773",773,-84.80458,29.76653,"APM2011091102","SmallSeine",9,2011,1,0,0,1,0,0,1,-0.8,0.0923741832375526,41.4251289367676,0.0336330868303776,15.4025087356567,30.6646060943604,194.434387207031,60,6,60,2777,132063.130436518,3298985.9142904,1,1.4
"774",774,-84.72467,29.74272,"APM2011091104","SmallSeine",9,2011,1,0,0,0,0,0,0,-0.7,0.441601693630219,37.1393089294434,0.033267330378294,15.2353811264038,32.4956817626953,194.253784179688,0,2,0,2778,139711.428198906,3296092.18053378,1,1.4
"775",775,-84.96198,29.7382,"APM2011100209","SmallSeine",10,2011,1,0,0,0,0,0,0,-0.5,0.304334342479706,55.7846450805664,0.0375483855605125,15.657639503479,30.3079528808594,195.247116088867,0,8,0,2781,116720.980303911,3296356.40496376,1,1.4
"776",776,-84.87015,29.66557,"APM2011100702","SmallSeine",10,2011,1,0,0,1,0,0,1,-0.7,0.0806737467646599,53.3963356018066,0.0360988862812519,15.5623302459717,32.4451522827148,194.862716674805,50,10,50,2787,125341.463159978,3287997.46950209,1,1.4
"777",777,-84.93377,29.63755,"APM2011100707","SmallSeine",10,2011,1,0,0,1,0,0,1,-0.7,0.30452772974968,60.077507019043,0.0368183925747871,15.7002105712891,31.2448768615723,195.183074951172,15,1,15,2790,119071.906695443,3285097.11197502,1,1.4
"778",778,-84.95983,29.73992,"APM2011110207","SmallSeine",11,2011,1,0,0,0,0,0,0,-0.7,0.483682990074158,55.4816360473633,0.0375326573848724,15.6543951034546,30.3185863494873,195.240417480469,0,9,0,2806,116935.691371334,3296540.07057668,1,1.4
"779",779,-84.5448,29.88493,"APM2011110303","SmallSeine",11,2011,1,0,0,0,0,0,0,-0.8,1.76564085483551,13.6451406478882,0.0280769728124142,14.719033241272,31.1751956939697,193.249923706055,0,1,0,2807,157607.751627577,3311316.42447286,1,1.4
"780",780,-84.77903,29.7022,"APM2011110403","SmallSeine",11,2011,1,0,0,1,0,0,1,-0.6,0.0806444734334946,44.0629615783691,0.0344757623970509,15.3542175292969,31.3897476196289,194.427307128906,100,10,100,2810,134302.097562811,3291768.61839838,1,1.4
"781",781,-84.69755,29.76827,"APM2011110407","SmallSeine",11,2011,1,0,0,1,0,0,1,-1,0,33.2324066162109,0.0320246666669846,15.1125869750977,31.9097900390625,194.005722045898,50,6,50,2813,142427.521362906,3298841.75943275,1,1.4
"782",782,-84.9772,29.71828,"APM2011110609","SmallSeine",11,2011,1,0,0,0,0,0,0,-0.4,0.557528734207153,58.1899223327637,0.03775280341506,15.6691341400146,30.2370948791504,195.277847290039,0,9,0,2814,115171.207719383,3294197.20083858,1,1.4
"783",783,-84.9148,29.64985,"APM2011110702","SmallSeine",11,2011,1,0,0,1,0,0,1,-0.9,0.18474505841732,57.7596473693848,0.0367644280195236,15.6582918167114,31.7535839080811,195.100814819336,40,7,40,2816,120956.532989089,3286399.24796178,1,1.4
"784",784,-85.04157,29.60182,"APM2011110805","SmallSeine",11,2011,1,0,0,1,0,0,1,-0.2,0.184743717312813,70.7682342529297,0.03919767588377,15.8786544799805,31.215705871582,195.611114501953,80,5,80,2818,108485.836589951,3281493.25800938,1,1.4
"785",785,-84.76335,29.78425,"APM2011120104","SmallSeine",12,2011,1,0,0,1,0,0,1,-0.8,0.320574134588242,37.0347290039062,0.0326128117740154,15.2912216186523,30.9087085723877,194.218368530273,90,4,90,2830,136117.591037022,3300820.50371914,1,1.4
